#DELTA21, K = 0.844536
#Energy[eV]	Flux[ph/s/eV/100mA] 
9390.00	8.597860E+09 
9400.00	8.257320E+09 
9410.00	7.937596E+09 
9420.00	7.637220E+09 
9430.00	7.354705E+09 
9440.00	7.088825E+09 
9450.00	6.837713E+09 
9460.00	6.600961E+09 
9470.00	6.377148E+09 
9480.00	6.165278E+09 
9490.00	5.964480E+09 
9500.00	5.774556E+09 
9510.00	5.594192E+09 
9520.00	5.422679E+09 
9530.00	5.259968E+09 
9540.00	5.104972E+09 
9550.00	4.957435E+09 
9560.00	4.816849E+09 
9570.00	4.682756E+09 
9580.00	4.554826E+09 
9590.00	4.432908E+09 
9600.00	4.316474E+09 
9610.00	4.204518E+09 
9620.00	4.097920E+09 
9630.00	3.995526E+09 
9640.00	3.897896E+09 
9650.00	3.804442E+09 
9660.00	3.714061E+09 
9670.00	3.628082E+09 
9680.00	3.545397E+09 
9690.00	3.465970E+09 
9700.00	3.389788E+09 
9710.00	3.316647E+09 
9720.00	3.245528E+09 
9730.00	3.178207E+09 
9740.00	3.112684E+09 
9750.00	3.049658E+09 
9760.00	2.989158E+09 
9770.00	2.931219E+09 
9780.00	2.875000E+09 
9790.00	2.821087E+09 
9800.00	2.769141E+09 
9810.00	2.718686E+09 
9820.00	2.670218E+09 
9830.00	2.623341E+09 
9840.00	2.578164E+09 
9850.00	2.534714E+09 
9860.00	2.492713E+09 
9870.00	2.451846E+09 
9880.00	2.412697E+09 
9890.00	2.374752E+09 
9900.00	2.338266E+09 
9910.00	2.302768E+09 
9920.00	2.268546E+09 
9930.00	2.235785E+09 
9940.00	2.204006E+09 
